zip;;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
50859;;Johannesweg(Widdersdorf);1;9;4;32;Widdersdorf;30903;14;;
50935;;Johann-Heinrich-Platz;9;15;4;12;Lindenthal;30319;14;;
50668;;Johannisstr.;33;79;24;92;Altstadt/Nord;10307;18;;
50999;;Johannisstr.(WeiÃŸ);3;5;4;16;WeiÃŸ;20901;13;;
51065;;Johanniterstr.;13;45;10;38;Buchheim;90306;19;;
51067;;Johanniterstr.;47;107;40;48;Buchheim;90306;19;;
51067;;Johanniterstr.;109;129;50;56;Buchheim;90302;19;;
50859;;Johanniterstr.(LÃ¶venich);5;27;2;46;LÃ¶venich;30807;14;;
50997;;Johanniterstr.(Godorf);5;19;2;24;Godorf;21102;13;;
51105;;Johann-Mayer-Str.;1;17;2;18;Kalk;80209;18;;
50999;;Johann-Pullem-Str.;3;49;4;60;SÃ¼rth;21009;13;;
50999;;Johann-Reintgen-Str.;1;13;2;18;SÃ¼rth;21007;13;;
50999;;Johann-Reintgen-Str.;15;33;;;SÃ¼rth;21008;13;;
50999;;Johann-Strauss-Str.;5;13;6;14;Rodenkirchen;20814;13;;
50827;;Johann-Thomer-Str.;1;7;2;10;Bickendorf;40301;15;;
50733;;Josef-Bayer-Str.;1;11;2;12;Nippes;50123;15;;
50827;;Josef-Esser-Platz;1;;2;12;Bickendorf;40305;15;;
51109;;Josef-Gockeln-Str.;1;13;2;18;NeubrÃ¼ck;80904;18;;
50769;;Josef-GÃ¶decke-Str.;;;2;50;Worringen;61201;16;;
50676;;Josef-Haubrich-Hof;3;5;;;Altstadt/SÃ¼d;10119;13;;
50733;;Josefine-Clouth-Str.;1;39;4;42;Nippes;50118;15;;
50933;;Josef-Lammerting-Allee;11;15;;;MÃ¼ngersdorf;30501;14;;
51149;;Josef-Linden-Weg;;;16;;Gremberghoven;70401;17;;
51107;;Josef-Poppelreuter-Str.;1;11;2;16;Ostheim;80503;18;;
51147;;Josef-Schwamborn-Str.;1;49;2;10;Wahnheide;71005;17;;
51143;;Josefstr.;3;87;4;64;Porz;70605;17;;
51067;;Josef-Wirth-Str.;1;5;2;28;Holweide;90410;19;;
50733;;Josephskirchplatz;3;13;;;Nippes;50101;15;;
51103;;Josephskirchstr.;1;49;2;62;Kalk;80206;18;;
50937;;Joseph-Stelzmann-Str.;1;7;2;14;Lindenthal;30303;14;;
50931;;Joseph-Stelzmann-Str.;9;9b;20;24;Lindenthal;30308;14;;
50937;;Joseph-Stelzmann-Str.;;;52;;Lindenthal;30308;14;;
50931;;Joseph-Stelzmann-Str.;;;54;74;Lindenthal;30308;14;;
50678;;Josephstr.;1;47;4;42;Altstadt/SÃ¼d;10107;13;;
50935;;Joseph-Teusch-Str.;1;7;2;46;Lindenthal;30320;14;;
50679;;Judenkirchhofsweg;;;6;;Deutz;10512;18;;
50996;;Judenpfad;1;69a;2;64;Hahnwald;20701;13;;
50996;;Judenpfad;71;93;70;76;Hahnwald;20702;13;;
50674;;JÃ¼licher Str.;1;31;;;Neustadt/SÃ¼d	;10233;13;;
50674;;JÃ¼licher Str.;;;6;24a;Neustadt/SÃ¼d	;10234;13;;
50674;;JÃ¼licher Str.;;;28;32;Neustadt/SÃ¼d	;10233;13;;
50739;;Julio-Goslar-Str.;;;2;;BilderstÃ¶ckchen;50709;15;;
51063;;Julius-Bau-Str.;3;;;;MÃ¼lheim;90114;19;;
50739;;Julius-Leber-Str.;1;31;2;24a;Longerich;50607;16;;
51063;;Juliusstr.;1;21;2;58b;MÃ¼lheim;90102;19;;
51105;;Jungbergerstr.;5;9;;;Poll;70106;17;;
51105;;Jungbergerstr.;13;17;;;Poll;70105;17;;
51105;;Jungbergerstr.;;;18;22;Poll;70106;17;;
50858;;Jungbluthgasse;3;13;2;32;Junkersdorf;30608;14;;
50769;;Jungbluthstr.;1;63;2;60;Merkenich;60105;16;;
51061;;Jungbornweg;3;17;2;30;HÃ¶henhaus;90608;19;;
50937;;JÃ¼nkerather Str.;1;3;2;4;SÃ¼lz;30219;14;;
50827;;JÃ¼ssenstr.;1;37;2;38;Ossendorf;40602;15;;
50679;;Justinianstr.;1;19;2;16;Deutz;10501;18;;
51069;;Juttaweg;1;35;2;36;DÃ¼nnwald;90701;19;;
50677;;Kaesenstr.;1;31;4;28a;Neustadt/SÃ¼d	;10217;13;;
50829;;Kafkastr.;1;11;2;62;BocklemÃ¼nd/Mengenich;40505;15;;
50935;;Kaisersescher Str.;1;;;;SÃ¼lz;30231;14;;
50935;;Kaisersescher Str.;;;2;20;SÃ¼lz;30232;14;;
50739;;Kaiserslauterer Str.;1;9;;;BilderstÃ¶ckchen;50703;15;;
51145;;Kaiserstr.;1;19;2;48;Urbach;70707;17;;
51145;;Kaiserstr.;25a;65;52;94;Urbach;70703;17;;
51145;;Kaiserstr.;75;105;194;206;Porz;70601;17;;
50739;;Kaiserswerther Str.;1;11;2;14;BilderstÃ¶ckchen;50709;15;;
50672;;Kaiser-Wilhelm-Ring;3;43;2;50;Neustadt/Nord;10410;18;;
50733;;Kalkarer Str.;1;25;2;8;Nippes;50126;15;;
51103;;Kalker Hauptstr.;;;22;94;Kalk;80209;18;;
51103;;Kalker Hauptstr.;;;98;170;Kalk;80206;18;;
51103;;Kalker Hauptstr.;99;;;;Kalk;80209;18;;
51103;;Kalker Hauptstr.;101;111;;;Kalk;80208;18;;
51103;;Kalker Hauptstr.;117;189;;;Kalk;80206;18;;
51103;;Kalker Hauptstr.;193;245;172;296;Kalk;80204;18;;
51103;;Kalker Hauptstr.;269;327;;;Kalk;80205;18;;
51103;;Kalk-MÃ¼lheimer Str.;;;0;42;Kalk;80206;18;;
51103;;Kalk-MÃ¼lheimer Str.;1;173;44;150;Kalk;80208;18;;
51103;;Kalk-MÃ¼lheimer Str.;177;255;156;210;Kalk;80201;18;;
51065;;Kalk-MÃ¼lheimer Str.;299;325;264;300;Buchforst;90204;19;;
51065;;Kalk-MÃ¼lheimer Str.;339;359;304;378;Buchforst;90203;19;;
51065;;Kalk-MÃ¼lheimer Str.;407;409;386;400;MÃ¼lheim;90106;19;;
51069;;Kalkweg;1;7;2;;DellbrÃ¼ck;90502;19;;
50765;;Kallbergstr.;1;119;0;102;Blumenberg;61003;16;;
51061;;KalmÃ¼nter Weg;1;21;2;26;HÃ¶henhaus;90611;19;;
50997;;Kalscheurener Str.;11;;30;;Rondorf;20601;13;;
50969;;Kalscheurer Weg;15;65;2;26;Zollstock;20513;13;;
50969;;Kalscheurer Weg;;;28;88;Zollstock;20512;13;;
50969;;Kalscheurer Weg, Weg ST;13;23;14;16;Zollstock;20512;13;;
50969;;Kalscheurer Weg, Weg W;1;21;2;6;Zollstock;20512;13;;
50969;;Kalscheurer Weg, Weg Z;;;2;6;Zollstock;20512;13;;
50969;;Kalscheurer Weg,Weg R;1;7;0;22;Zollstock;20512;13;;
50969;;Kalscheurer Weg,Weg S;15;49;0;36;Zollstock;20512;13;;
50969;;Kalscheurer Weg,Weg T;1f;25;0;34;Zollstock;20512;13;;
50969;;Kalscheurer Weg,Weg U;3;43;0;26;Zollstock;20512;13;;
50969;;Kalscheurer Weg,Weg V;1;33;0;30;Zollstock;20512;13;;
50679;;Kaltenbornweg;1;17;2;20;Deutz;10512;18;;
50672;;Kamekestr.;1;37;4;30;Neustadt/Nord;10407;18;;
50733;;Kamerunstr.;1;15;4;24;Nippes;50115;15;;
50858;;Kamillenweg;1;53;2;30;Junkersdorf;30603;14;;
50676;;KÃ¤mmergasse;;;12;18;Altstadt/SÃ¼d;10119;13;;
50933;;KÃ¤mpchensweg;1;99;2;96;MÃ¼ngersdorf;30505;14;;
51107;;Kampgasse;3;101;2;44;Vingst;80302;18;;
51069;;Kampstr.;1;35;6;14;DellbrÃ¼ck;90517;19;;
51105;;KannebÃ¤ckerstr.;1;23;2;70;Humboldt/Gremberg;80103;18;;
51103;;Kantstr.;1;13;12;36;Kalk;80204;18;;
51147;;Kantstr.(Grengel);;;4;36;Grengel;70901;17;;
50858;;Kantstr.(Weiden);1;11;2;24;Weiden;30703;14;;
50999;;Kantstr.(WeiÃŸ);1;15;2;14;WeiÃŸ;20906;13;;
51145;;Kapellenbitz;3;11;2;12;Eil;70504;17;;
50859;;Kapellenhofweg;1;13;6;40;Weiden;30708;14;;
51103;;Kapellenstr.;9;65;4;54;Kalk;80204;18;;
50997;;Kapellenstr.(Rondorf);;;0;;Rondorf;20602;13;;
50997;;Kapellenstr.(Rondorf);;;2;110;Rondorf;20601;13;;
50997;;Kapellenstr.(Rondorf);5;27b;;;Rondorf;20602;13;;
50997;;Kapellenstr.(Rondorf);65;123;;;Rondorf;20601;13;;
50767;;Kapellenweg;;;4;;Pesch;60606;16;;
51103;;Kapitelstr.;1;23;4;24;Kalk;80206;18;;
50829;;Kappelsweg;1;37;0;;BocklemÃ¼nd/Mengenich;40501;15;;
50737;;Kapuzinerstr.;1;3;;;Weidenpesch;50507;16;;
50737;;Kapuzinerstr.;5;;2;22;Weidenpesch;50509;16;;
50668;;Kardinal-Frings-Str.;1;7;2;12;Altstadt/Nord;10313;18;;
50968;;Kardorfer Str.;1;45;;;Raderthal;20401;13;;
51149;;Karinweg;;;2;8;Westhoven;70205;17;;
51109;;Karl-Arnold-Str.;1;57;2;36;NeubrÃ¼ck;80906;18;;
50939;;Karl-Begas-Str.;1;3;2;26;Klettenberg;30101;14;;
50827;;Karl-Benz-Str.;1;11;2;10;Bickendorf;40302;15;;
50678;;Karl-Berbuer-Platz;1;9;2;6;Altstadt/SÃ¼d;10107;13;;
50827;;Karl-Bosch-Str.;1;29;2;18;Bickendorf;40302;15;;
51067;;Karl-HÃ¶her-Str.;1;47;2;70;Holweide;90412;19;;
51107;;Karl-HÃ¼ntemann-Weg;;;2;14;Rath/Heumar;80806;17;;
50859;;Karl-Kaulen-Str.;3;37a;2;58;LÃ¶venich;30803;14;;
50678;;Karl-Korn-Str.;1;7;;;Altstadt/SÃ¼d;10113;13;;
50678;;Karl-Korn-Str.;;;2;18;Altstadt/SÃ¼d;10112;13;;
50769;;Karl-Marx-Allee;3;71;2;44;Seeberg;60306;16;;
50769;;Karl-Marx-Allee;73;85;72;76;Seeberg;60305;16;;
50827;;Karlrobert-Kreiten-Str.;1;75;2;76;Ossendorf;40603;15;;
51107;;Karl-SchÃ¼ÃŸler-Str.;1;;2;12;Rath/Heumar;80806;17;;
50931;;Karl-Schwering-Platz;3;5;2;6;Lindenthal;30325;14;;
51069;;Karl-Siebert-Str.;1;11;2;18;DellbrÃ¼ck;90506;19;;
51065;;Karlsruher Str.;;;2;;Buchforst;90204;19;;
50679;;Karlstr.;7;25;24;48;Deutz;10502;18;;
51143;;Karlstr.(Porz);;;6;32;Porz;70605;17;;
50996;;Karlstr.(Rodenkirchen);5;15;2;28a;Rodenkirchen;20804;13;;
51063;;Karl-Theodor-Str.;1;11;2;16;MÃ¼lheim;90103;19;;
50858;;KÃ¤rntner Weg;1;3;2;6;Junkersdorf;30605;14;;
50678;;Karolingerring;1;31;2;40;Neustadt/SÃ¼d	;10214;13;;
50678;;KartÃ¤usergasse;5;9;4;38;Altstadt/SÃ¼d;10107;13;;
50678;;KartÃ¤userhof;1a;45;2;52;Altstadt/SÃ¼d;10111;13;;
50678;;KartÃ¤userwall;1;37;2;20;Altstadt/SÃ¼d;10111;13;;
50678;;KartÃ¤userwall;;;22;28e;Altstadt/SÃ¼d;10107;13;;
50676;;KartÃ¤userwall;;;38;40;Altstadt/SÃ¼d;10107;13;;
50678;;KartÃ¤userwall;45;65;;;Altstadt/SÃ¼d;10107;13;;
50679;;Kasemattenstr.;1;;2;20;Deutz;10501;18;;
51103;;Kasernenstr.;5;15;14;;Kalk;80205;18;;
50676;;Kasinostr.;1;7;2;8;Altstadt/SÃ¼d;10120;13;;
51067;;Kaspar-DÃ¼ppes-Str.;1;57;2;58;Holweide;90403;19;;
50670;;Kasparstr.;1;17;2;;Neustadt/Nord;10413;18;;
50670;;Kasparstr.;19;47;4;26;Neustadt/Nord;10414;18;;
51149;;Kasparstr.(Porz);1;65;10;92;Porz;70602;17;;
50769;;Kasselberger Weg;3;;2;16;Merkenich;60103;16;;
50769;;Kasselberger Weg;101;181;100;122;Merkenich;60102;16;;
51065;;Kasseler Str.;1;27;2;28;Buchforst;90203;19;;
50769;;Kasseler Weg;73;109;52;108;FÃ¼hlingen;60202;16;;
50968;;Kastanienallee;3;29;2;20;Marienburg;20203;13;;
50858;;Kastanienhofweg;5;11;2;16;Junkersdorf;30605;14;;
51145;;Kastanienweg;1;29;10;30;Urbach;70708;17;;
50767;;KÃ¤stnerstr.;1;87;2;84;Pesch;60604;16;;
50823;;Katharina-Henot-Str.;1;7;2;10;Neuehrenfeld;40201;15;;
50678;;Katharinengraben;5;9;2;4;Altstadt/SÃ¼d;10108;13;;
50678;;Katharinenhof;1;5;2;8;Altstadt/SÃ¼d;10108;13;;
51069;;Katharinenkammerweg;;;2;4;DellbrÃ¼ck;90507;19;;
51149;;Katharinenpforte;;;2;8;Ensen;70305;17;;
50997;;Katharinenstr.;1;9;8;16;Godorf;21101;13;;
50827;;KÃ¤the-Kernchen-Str.;1;71a;2;44;Ossendorf;40604;15;;
50765;;KÃ¤the-Kollwitz-Str.(Esch/Auweiler);1;45;2;34;Esch/Auweiler;60706;16;;
50999;;KÃ¤the-Kollwitz-Str.(Rodenkirchen);1;13;4;16;Rodenkirchen;20813;13;;
50829;;KÃ¤the-Paulus-Str.;;;2;174;Ossendorf;40603;15;;
50667;;Kattenbug;1;;2;18;Altstadt/Nord;10313;18;;
51061;;Katterbacher Weg;1;3;2;16;HÃ¶henhaus;90611;19;;
51065;;Kattowitzer Str.;29;39;4;34;Buchheim;90308;19;;
51065;;Kattowitzer Str.;41;47;48;60;Buchheim;90307;19;;
51061;;Katzenbuschweg;1;27;10;24;HÃ¶henhaus;90609;19;;
50735;;Katzengasse;1;43;2;38;Niehl;50401;16;;
51105;;KÃ¤ulchensweg;3;55;2;54;Poll;70106;17;;
50733;;Kautschukstr.;1;3;2;;Nippes;50118;15;;
50676;;Kaygasse;1;7;2;;Altstadt/SÃ¼d;10118;13;;
51143;;Keimergasse;1;25;2;20;ZÃ¼ndorf;71406;17;;
50765;;Keimesstr.;1;29;2;40;Volkhoven/Weiler;60801;16;;
51061;;Kekulestr.;1;23;2;4;Flittard;90906;19;;
50937;;Kelberger Hof;1;19;2;6;Klettenberg;30110;14;;
51103;;Kelheimer Str.;1;7;2;12;HÃ¶henberg;80402;18;;
51107;;Kellereiweg;1;21;8;28;Rath/Heumar;80805;17;;
51145;;Kellereiweg(Eil);1;35;2;64;Eil;70503;17;;
50996;;Keltenstr.;1;17;4;26;Rodenkirchen;20802;13;;
50996;;Kelvinstr.;1;33;4;24;Hahnwald;20701;13;;
50767;;Kelzenberger Weg;1;47;2;22;Heimersdorf;60403;16;;
51147;;Kemenatenweg;3;15;2;14;Wahn;71103;17;;
50733;;Kempener Str.;1;15;6;12;Nippes;50105;15;;
50733;;Kempener Str.;27;93;18;34;Nippes;50109;15;;
50733;;Kempener Str.;;;36;54;Nippes;50110;15;;
50733;;Kempener Str.;;;56;86;Nippes;50111;15;;
50733;;Kempener Str.;;;86a;92;Nippes;50112;15;;
50733;;Kempener Str.;95;135;;;Nippes;50111;15;;
50733;;Kempener Str.;139;147;;;Nippes;50106;15;;
51069;;Kemperbachstr.;1;61;2;62;DellbrÃ¼ck;90511;19;;
50935;;Kempfelder Str.;17;49;2;38;SÃ¼lz;30233;14;;
50969;;Kendenicher Str.;81;87;2;84a;Zollstock;20512;13;;
50679;;Kennedy-Ufer;1;;2;;Deutz;10502;18;;
50679;;Kennedy-Ufer;11;;2a;;Deutz;10501;18;;
50823;;Keplerstr.;1;51;2;54;Ehrenfeld;40105;15;;
50935;;Kermeterstr.;1;21;2;24;Lindenthal;30301;14;;
50937;;Kerpener Str.;1;75;2;30;Lindenthal;30303;14;;
50931;;Kerpener Str.;;;34;;Lindenthal;30308;14;;
50937;;Kerpener Str.;77;113;62;68;Lindenthal;30302;14;;
50733;;Kesselhausstr.;1;;;;Nippes;50106;15;;
50997;;Kettelerstr.;1;23a;4;26;Meschenich;21301;13;;
50672;;Kettengasse;1;7;2;24;Altstadt/Nord;10301;18;;
51063;;Keupstr.;11;13;2;20;MÃ¼lheim;90115;19;;
51063;;Keupstr.;19;123;22;128;MÃ¼lheim;90114;19;;
50935;;Keussenstr.;1;21;2;16;Lindenthal;30318;14;;
50733;;Kevelaerer Str.;1;15;2;16;Nippes;50125;15;;
50829;;Kiebitzweg;1;;;;Vogelsang;40401;15;;
50767;;Kiefernpfad;1;7;;;Heimersdorf;60405;16;;
50767;;Kiefernweg(Pesch);1;23;;;Pesch;60606;16;;
51147;;Kiefernweg(Grengel);1;29b;2;30;Grengel;70903;17;;
50858;;Kiefernweg(Junkersdorf);1;17;2;10;Junkersdorf;30606;14;;
50999;;Kiefernweg(Rodenkirchen);1;67;4;52;Rodenkirchen;20814;13;;
51065;;Kieler Str.;3;35;2;56;MÃ¼lheim;90110;19;;
51105;;Kielsweg;1;27;2;38;Poll;70110;17;;
51065;;KieppemÃ¼hler Str.;1;29;2;30;Buchheim;90306;19;;
50969;;Kierberger Str.;5;17;2;;Zollstock;20505;13;;
50969;;Kierberger Str.;19;25;22;24;Zollstock;20506;13;;
51107;;Kierkegaardstr.;1;271;2;14;Vingst;80304;18;;
51109;;Kieskaulerweg;;;8;114;Merheim;80604;17;;
51109;;Kieskaulerweg;11;31;;;Merheim;80601;17;;
51109;;Kieskaulerweg;53;111;;;Merheim;80604;17;;
51109;;Kieskaulerweg;141;173;142;170;Merheim;80603;17;;
50739;;Kiesweg;;;2;8;Longerich;50614;16;;
50739;;Kiesweg;25;;;;Lindweiler;60501;16;;
51143;;Kinkelsmaarweg;1;35;2;30;ZÃ¼ndorf;71408;17;;
50935;;Kinkelstr.;1;21;4;26;Lindenthal;30315;14;;
51061;;Kinzigweg;3;51;8;48;HÃ¶henhaus;90603;19;;
50767;;Kirburger Weg;1;155;2;84;Lindweiler;60502;16;;
50935;;Kirchberger Str.;1;37;4;44;SÃ¼lz;30233;14;;
50933;;Kirchenhof;1;5;;;MÃ¼ngersdorf;30502;14;;
50933;;Kirchenhof;;;2;4;MÃ¼ngersdorf;30503;14;;
51065;;Kirchgasse;1;5;10;14;Buchheim;90305;19;;
50765;;Kirchgasse(Esch/Auweiler);1;;6;8;Esch/Auweiler;60707;16;;
50859;;Kirchgasse(LÃ¶venich);1;3;2;;LÃ¶venich;30803;14;;
51065;;Kirchhoffstr.;1;7;;;Buchforst;90202;19;;
50933;;Kirchnerstr.;1;13;2;;MÃ¼ngersdorf;30504;14;;
51105;;Kirchplatz;;;2;6;Poll;70111;17;;
50999;;Kirchplatz(WeiÃŸ);1;5;2;;WeiÃŸ;20904;13;;
51063;;Kirchstr.;1;11;;;MÃ¼lheim;90104;19;;
51143;;Kirchstr.(ZÃ¼ndorf);1;7;2;18;ZÃ¼ndorf;71406;17;;
50996;;Kirchstr.(Rodenkirchen);1;17;2;16;Rodenkirchen;20804;13;;
51063;;Kirchturmstr.;3;13;2;4;MÃ¼lheim;90104;19;;
50858;;Kirchweg;1;137;2;134;Junkersdorf;30604;14;;
50996;;Kirschbaumweg;1;19;20a;28c;Hahnwald;20701;13;;
50996;;KirschblÃ¼tenweg;1;7;2;8;Rodenkirchen;20801;13;;
50999;;Kirschgarten;1;19;2;14;WeiÃŸ;20902;13;;
51143;;Kirschweg;1;29;2;32;ZÃ¼ndorf;71408;17;;
51103;;Kissinger Str.;;;2;12;HÃ¶henberg;80405;18;;
50935;;Kitschburger Str.;1;13;;;Lindenthal;30319;14;;
50933;;Kitschburger Str.;225;247;222;242;Braunsfeld;30407;14;;
51147;;Kitschburger Str.(Porz);1;3;2;4;Lind;71201;17;;
51147;;Kitschburger Str.(Porz);7;31;6;28f;Lind;71202;17;;
51147;;Kitschburger Str.(Porz);37;87;30;86;Wahnheide;71007;17;;
51065;;Klaprothstr.;;;2;10;Buchforst;90201;19;;
50823;;Klarastr.;1;61;2;46;Ehrenfeld;40117;15;;
50737;;Klarissenweg;1;17;;;Weidenpesch;50508;16;;
50737;;Klarissenweg;;;2;10;Weidenpesch;50506;16;;
50859;;Klausenburg-Str.;1;87;2;26;Widdersdorf;30906;14;;
50737;;Klausenerstr.;1;31;2;30;Longerich;50607;16;;
51147;;Kleeweg(Wahn);1;27a;2;18;Wahn;71101;17;;
50858;;Kleeweg(Junkersdorf);1;3;2;10;Junkersdorf;30604;14;;
50829;;Kleiberweg;1;11;2;10;Vogelsang;40402;15;;
50933;;Kleienpfad;3;29;2;14;MÃ¼ngersdorf;30507;14;;
51067;;Klein Herl;15;17;2;20;Buchheim;90301;19;;
50672;;Kleine Brinkgasse;1;9;4;8;Altstadt/Nord;10301;18;;
50667;;Kleine Budengasse;1;15;;;Altstadt/Nord;10304;18;;
50733;;Kleine Hartwichstr.;1;27;6;30;Nippes;50101;15;;
50667;;Kleine Sandkaul;;;2;4;Altstadt/Nord;10304;18;;
50676;;Kleine Spitzengasse;;;10;;Altstadt/SÃ¼d;10101;13;;
50676;;Kleine Telegraphenstr.;5;;2;4;Altstadt/SÃ¼d;10116;13;;
50676;;Kleine Witschgasse;3;23;8;16;Altstadt/SÃ¼d;10101;13;;
50676;;Kleiner Griechenmarkt;9;15;;;Altstadt/SÃ¼d;10119;13;;
50676;;Kleiner Griechenmarkt;23;81;20;44;Altstadt/SÃ¼d;10118;13;;
51109;;Kleinfeldchensweg;1;57;2;14;BrÃ¼ck;80708;17;;
50677;;Kleingedankstr.;1;11;8;18a;Neustadt/SÃ¼d	;10218;13;;
51105;;Kleinstr.;3;5;2a;8;Poll;70105;17;;
50767;;Kleistring;1;51;;;Pesch;60604;16;;
50767;;Kleistring;;;2;20;Pesch;60605;16;;
50767;;Kleistring;;;22;34;Pesch;60604;16;;
50767;;Kleistring;;;36;62;Pesch;60605;16;;
50767;;Kleistring;;;64;92;Pesch;60604;16;;
50825;;Kleiststr.;1;35;2;10;Neuehrenfeld;40213;15;;
50859;;Kleiststr.(Weiden);1;43;2;16;Weiden;30706;14;;
50968;;Klerschweg;1;13;;;Bayenthal;20106;13;;
50939;;KlettenberggÃ¼rtel;5;15;2;48;Klettenberg;30107;14;;
50939;;KlettenberggÃ¼rtel;31;57;50;58;Klettenberg;30104;14;;
50939;;KlettenberggÃ¼rtel;59;81;60;88;Klettenberg;30105;14;;
50670;;KlingelpÃ¼tz;25;51;2;30;Altstadt/Nord;10313;18;;
50670;;KlingelpÃ¼tz;;;54;70;Altstadt/Nord;10312;18;;
51143;;Klingerstr.;1;31;2;12;Porz;70606;17;;
50968;;Klopstockstr.;1;5;4;6a;Bayenthal;20103;13;;
50737;;Klosterfraugasse;;;2;4;Weidenpesch;50508;16;;
50931;;Klosterstr.;1;79e;2;124a;Lindenthal;30324;14;;
50931;;Klosterstr.;99;109;126;130;Lindenthal;30326;14;;
50997;;Klosterstr.(Meschenich);1;19;4;28;Meschenich;21301;13;;
51149;;Klosterweg;15;;14;26;Ensen;70306;17;;
50969;;KlÃ¼sserather Str.;1;11;2;22;Zollstock;20511;13;;
50829;;KlÃ¼tschgasse;5;17;2;14;BocklemÃ¼nd/Mengenich;40502;15;;
50969;;Knapsacker Str.;1;11;2;12;Zollstock;20513;13;;
51063;;Knauffstr.;1;7;4;14;MÃ¼lheim;90120;19;;
50733;;Knechtstedener Str.;1;13;2;20;Nippes;50103;15;;
50733;;Knechtstedener Str.;21;;28;30;Nippes;50102;15;;
51067;;Kniprodestr.;1;31;2;32;Buchheim;90304;19;;
51061;;Knochenbergsweg;3;5;;;Flittard;90904;19;;
50968;;Koblenzer Str.;1;73;0;74f;Bayenthal;20101;13;;
50968;;Koblenzer Str.;75;91;82;94;Bayenthal;20102;13;;
50968;;Koblenzer Str.;;;94a;108;Bayenthal;20103;13;;
51103;;Koburger Platz;1;3;2;8;HÃ¶henberg;80403;18;;
51103;;Koburger Str.;1;95;2;76;HÃ¶henberg;80403;18;;
51067;;Kochwiesenstr.;1;83;4;60;Holweide;90401;19;;
50676;;Koelhoffstr.;1;9;2;12;Altstadt/SÃ¼d;10101;13;;
50825;;Kohlenstr.;1;25;2;24;Ehrenfeld;40102;15;;
51063;;Kohlplatz;;;2;4;MÃ¼lheim;90116;19;;
50827;;KÃ¶hlstr.;1;45;8;10c;Ossendorf;40603;15;;
50997;;Kolberger Str.;3;15;4;8;Rondorf;20602;13;;
50997;;Kolberger Str.;17;45a;10;52;Rondorf;20601;13;;
50829;;Kolibriweg;1;13;2;14;Vogelsang;40406;15;;
50829;;Kolkrabenweg;;;2;10a;Vogelsang;40406;15;;
50829;;Kolkrabenweg;65;;12;68;Vogelsang;40405;15;;
51109;;Kollwitzweg;1;23;2;6;NeubrÃ¼ck;80901;18;;
50769;;Kolmarer Str.;1;15;2;30;Merkenich;60103;16;;
50769;;Kolmarer Str.;37;77;;;Merkenich;60105;16;;
50858;;KÃ¶lner Platz;1;;2;;Junkersdorf;30605;14;;
51149;;KÃ¶lner Str.(Porz);1;59;14;106;Ensen;70306;17;;
51149;;KÃ¶lner Str.(Porz);97;159;110;154;Ensen;70304;17;;
51149;;KÃ¶lner Str.(Porz);161;193;160;188;Ensen;70301;17;;
51149;;KÃ¶lner Str.(Porz);195;501;194;262;Westhoven;70205;17;;
50859;;KÃ¶lner Str.(LÃ¶venich);1;75;28;56e;LÃ¶venich;30809;14;;
50859;;KÃ¶lner Str.(LÃ¶venich);89;97;60;70;LÃ¶venich;30808;14;;
50858;;KÃ¶lner Weg;1;25;4;44;Junkersdorf;30605;14;;
50999;;KÃ¶lnstr.;;;2;20;SÃ¼rth;21003;13;;
50999;;KÃ¶lnstr.;19;53;26;46;SÃ¼rth;21004;13;;
50667;;Kolpingplatz;1;9;;;Altstadt/Nord;10304;18;;
50667;;Kolumbahof;3;;2;;Altstadt/Nord;10304;18;;
50667;;Kolumbastr.;5;;2;10;Altstadt/Nord;10304;18;;
50859;;Kommendeweg;1;21;2;24;LÃ¶venich;30807;14;;
50667;;KomÃ¶dienstr.;3;107;4;56;Altstadt/Nord;10313;18;;
50767;;Koniferenpfad;1;9;2;14;Heimersdorf;60405;16;;
50735;;KÃ¶nigsberger Str.;1a;9f;2a;8;Niehl;50411;16;;
51145;;KÃ¶nigsberger Str.(Porz);9;11;;;Porz;70601;17;;
51145;;KÃ¶nigsberger Str.(Porz);;;10a;74;Urbach;70701;17;;
50858;;KÃ¶nigsberger Str.(Weiden);1;13;2;10;Weiden;30705;14;;
50997;;KÃ¶nigsberger Str.(Rondorf);;;2;6;Rondorf;20602;13;;
50933;;KÃ¶nigsdorfer Str.;1;5;2;14;Braunsfeld;30405;14;;
51109;;KÃ¶nigsforststr.;1;91;16;100;BrÃ¼ck;80710;17;;
51065;;KÃ¶nigshÃ¼tter Str.;1;11;;;Buchheim;90308;19;;
51065;;KÃ¶nigshÃ¼tter Str.;;;2;8;Buchheim;90307;19;;
50676;;KÃ¶nigstr.;3;;;;Altstadt/SÃ¼d;10120;13;;
50939;;KÃ¶nigswinterstr.;1;17;2;26;Klettenberg;30108;14;;
51149;;Konrad-Adenauer-Str.(Porz);1;45;2;80;Finkenberg;71602;17;;
50996;;Konrad-Adenauer-Str.(Rodenkirchen);1;25;;;Rodenkirchen;20803;13;;
50996;;Konrad-Adenauer-Str.(Rodenkirchen);;;2;;Marienburg;20203;13;;
50996;;Konrad-Adenauer-Str.(Rodenkirchen);;;28;40;Rodenkirchen;20803;13;;
50668;;Konrad-Adenauer-Ufer;3;11;;;Altstadt/Nord;10307;18;;
