zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
57439;Ihnestraße;79;109;100;110;Papiermühle;13.1;;;149
57439;Ihnestraße;133;133;;;Listerscheid;13.1;;;149
57439;Ihnestraße;135;135;;;Attendorn;13.1;;;149
57439;Ihnestraße;137;163;140;164;Listerscheid;13.1;;;149
57439;Ihnestraße;;;180;182;Nierhof;13.1;;;149                                                        
57439;Ihnestraße;191;191;;;Albringhausen;13.1;;;149
57439;Im Grund;5;17;;;Albringhausen;13.1;;;149
57439;Im Hain;3;7;4;4;Windhausen;14.1;;;149
57439;Im Hof;3;7;;;Lichtringhausen;15.1;;;149
57439;Im Hohl;1;1;;;Attendorn;01.1;;;149
57439;Im Kamp;1;11;6;6;Lichtringhausen;15.1;;;149
57439;Im Kreggenborn;1;1;;;Ennest;16.1;;;149
57439;Im Sackhof;3;11;6;6;Attendorn;02.1;;;149
57439;Im Schade;;;2;2;Repe;04.1;;;149
57439;Im Schwalbenohl;5;43;2;30;Attendorn;09.1;;;149
57439;Im Siepen;5;5;2;16;Eichen;12.1;;;149
57439;Im Sonnenhohl;1;7;2;22;Neuenhof;15.1;;;149
57439;Im Tal;1;9;2;8;Nuttmecke;15.1;;;149
57439;Im Tangel;1;3;;;Attendorn;02.1;;;149
57439;Im Weingarten;15;35;14;48;Dünschede;18.1;;;149
57439;Im Weingarten;;35;4;48;St. Claas;18.1;;;149
57439;In der Bache;3;7;;;Mecklinghausen;04.1;;;149
57439;In der Nette;1;1;4;4;Attendorn;02.1;;;149
57439;In der Schlade;5;5;;;Röllecken;10.1;;;149
57439;In der Stesse;1;1;4;18;Attendorn;01.1;;;149
57439;In der Waldemei;1;17;2;20;Attendorn;08.1;;;149
57439;In der Wörde;11;37;10;34;St. Claas;18.1;;;149
57439;Jakobusstraße;3;13;4;6;Dünschede;18.1;;;149
57439;Johann-Metz-Straße;1;7;2;6;Attendorn;02.1;;;149
57439;Johannes-Schulte-Straße;1;17;2;16;Attendorn;03.1;;;149
57439;Johannes-Thomä-Straße;1;19;2;18;Attendorn;03.1;;;149
57439;Julius-Pickert-Straße;19;31;22;38;Attendorn;05.1;;;149
57439;Jäckelchen;3;3;4;6;Jäckelchen;04.1;;;149
57439;Kampstraße;3;71;2;66;Attendorn;03.1;;;149
57439;Kapellenweg;1;3;;;Niederhelden;04.1;;;149
57439;Kehlberg;5;47;4;42;Attendorn;01.1;;;149
57439;Kerstein;1;5;2;20;Niederhelden;04.1;;;149
57439;Keuperkusen;3;3;4;14;Keuperkusen;14.1;;;149
57439;Kirchstraße;1;15;4;18;Dünschede;18.1;;;149
57439;Kleine Kampstraße;1;5;2;12;Attendorn;03.1;;;149
