zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
50127;Geranienweg;1;7;2;6;Quadrath-Ichendorf;23.2;;;91
50126;Gerhart-Hauptmann-Straße;1;41;2;36;Zieverich;04.1;;;91
50129;Gertrudenhof;;;0;0;Rheidt-Hüchelhoven;15.2;;;91
50129;Gertrudenstraße;1;15;2;16;Rheidt-Hüchelhoven;15.2;;;91
50129;Geschw.-Bentheuer-Straße;1;21;;;Glessen;17.2;;;91
50129;Geuelweg;;;4;4;Auenheim;15.3;;;91
50126;Giersbergstraße;3;65;2;74;Bergheim;10.2;;;91
50129;Giethgasse;1;51;2;46;Glessen;17.2;;;91
50129;Gillbachstraße;7;33;2;30;Auenheim;15.3;;;91
50127;Gimpelweg;1;5;2;6;Quadrath-Ichendorf;22.1;;;91
50129;Ginsterweg;1;13;6;34;Oberaußem;12.1;;;91
50127;Gladiolenweg;1;5;2;4;Quadrath-Ichendorf;23.2;;;91
50127;Glasbläserstraße;3;11;2;16;Quadrath-Ichendorf;19.1;;;91
50126;Glescher Hof;;;0;0;Glesch;03.1;;;91
50126;Glescher Straße;1;115;2;126;Paffendorf;03.2;;;91
50129;Glessener Mühlenhof;;;0;0;Glessen;17.2;;;91
50129;Glessener Weg;1;33;4;14;Oberaußem;12.1;;;91
50126;Glessiker Straße;1;9;2;8;Glesch;03.1;;;91
50126;Glockenweg;1;21;2;6;Kenten;08.2;;;91
50129;Glogauer Straße;1;5;2;6;Niederaußem;14.2;;;91
50127;Glück-Auf-Straße;1;33;4;20;Quadrath-Ichendorf;20.1;;;91
50129;Gnesener Straße;1;13;2;16;Niederaußem;14.2;;;91
50126;Goethestraße;1;51;4;12;Zieverich;04.1;;;91
50126;Goldammerweg;3;3;2;4;Kenten;07.1;;;91
50127;Gotenring;1;25;2;22;Thorr;02.1;;;91
50127;Gotenstraße;1;7;2;14;Thorr;02.1;;;91
50129;Gottfried-Stahl-Straße;1;21;2;20;Fliesteden;16.2;;;91
50127;Graf-Otto-Straße;1;45;2;50;Quadrath-Ichendorf;19.2;;;91
50129;Greifswalder Straße;1;11;2;22;Niederaußem;14.2;;;91
50126;Grevenbroicher Straße;1;65;2;82;Glesch;03.1;;;91
50127;Grimmstraße;3;11;2;12;Quadrath-Ichendorf;22.2;;;91
50129;Groß-Mönchhof;3;7;0;6;Auenheim;15.3;;;91
50126;Grüner Weg;1;47;2;68;Bergheim;10.2;;;91
50129;Grünewaldstraße;1;5;2;10;Rheidt-Hüchelhoven;15.1;;;91
50126;Grünspechtweg;1;7;2;4;Glesch;03.1;;;91
50129;Gut Asperschlag;;;0;0;Niederaußem;14.1;;;91
50129;Gut Neuhof;;;0;0;Glessen;18.1;;;91
50127;Gut Peterhof;;;0;0;Quadrath-Ichendorf;19.1;;;91
50126;Gutenbergstraße;1;19;;;Bergheim;05.2;;;91
50126;Gutenbergstraße;23;43;;;Zieverich;04.2;;;91
