zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
57223;In der Burbach;1;15;4;20;Kreuztal;006.1;;;148
57223;In der Ecke;1;21;6;24;Fellinghausen;012.1;;;148
57223;In der Enke;3;5;8;14;Krombach;017.1;;;148
57223;In der Försterwiese;3;15;8;22;Buschhütten;003.1;;;148
57223;In der Heeg;3;9;2;16;Ferndorf;009.1;;;148
57223;In der Höllenbach;1;23;2;30;Krombach;016.2;;;148
57223;In der Ickenbach;3;25;4;8;Bockenbach;015.1;;;148
57223;In der Kredenbach;1;15;2;6;Kredenbach;011.1;;;148
57223;In der Lehmkuhle;1;5;2;2;Littfeld;019.1;;;148
57223;In der Molzkaute;3;35;4;36;Buschhütten;003.1;;;148
57223;In der Stockwiese;5;15;2;6;Buschhütten;003.1;;;148
57223;In der Thal;;;2;8;Fellinghausen;012.1;;;148
57223;In der Wacholder;1;11;2;12;Littfeld;019.1;;;148
57223;In der Zitzenbach;1;1;;;Ferndorf;010.1;;;148
57223;In der alten Straße;1;23;2;16;Eichen;014.1;;;148
57223;Irisweg;1;13;4;14;Kreuztal;006.1;;;148
57223;Irlenweg;1;3;2;16;Ferndorf;008.2;;;148
57223;Irlenweg;13;17;20;22;Ferndorf;009.1;;;148
57223;Jahnstr.;3;57;6;70;Eichen;016.1;;;148
57223;Jakob-Henrich-Str.;9;55;18;44;Krombach;017.1;;;148
57223;Jasminweg;3;7;;;Krombach;017.1;;;148
57223;Joh.-Heinrich-Jung-Str.;1;1;2;12;Littfeld;019.1;;;148
57223;Johannespfad;1;13;14;38;Kredenbach;011.1;;;148
57223;Joseph-Haydn-Weg;3;5;10;12;Eichen;014.1;;;148
57223;Juliusstr.;1;11;2;10;Eichen;016.1;;;148
57223;Jung-Stilling-Str.;3;15;4;10;Kredenbach;011.1;;;148
57223;Junkernweg;1;25;12;22;Junkernhees;013.2;;;148
57223;Kantstr.;3;19;2;12;Buschhütten;001.1;;;148
57223;Karl-Carstens-Weg;1;5;2;10;Buschhütten;002.1;;;148
57223;Karl-Krämer-Str.;;;16;16;Kredenbach;011.1;;;148
57223;Kastanienweg;3;25;2;2;Littfeld;018.1;;;148
57223;Kattowitzer Str.;1;3;2;12;Kreuztal;007.1;;;148
57223;Kellershain;9;37;4;22;Kredenbach;011.1;;;148
57223;Ketziner Weg;1;3;2;4;Kreuztal;004.1;;;148
57223;Kindelsbergstr.;1;49;2;132;Ferndorf;008.2;;;148
57223;Kirbergstr.;5;79;4;78;Eichen;015.1;;;148
57223;Kirchhofweg;1;17;2;10;Bockenbach;015.1;;;148
57223;Kirchhofweg;21;21;12;40;Eichen;015.1;;;148
57223;Kirchweg;3;31;2;16;Krombach;017.1;;;148
57223;Kirchwiese;1;27;4;6;Kreuztal;005.1;;;148
57223;Klafelders Garten;1;1;4;6;Fellinghausen;012.1;;;148
57223;Kleistweg;1;9;4;6;Buschhütten;001.1;;;148
57223;Kolberger Str.;1;5;2;10;Kreuztal;004.1;;;148
57223;Konrad-Adenauer-Weg;3;9;2;6;Buschhütten;001.1;;;148
57223;Kredenbacher Str.;11;67;12;54;Kredenbach;011.1;;;148
57223;Krokusweg;1;5;;;Kreuztal;007.1;;;148
57223;Krombacher Str.;19;25;14;28;Krombach;016.2;;;148
57223;Krombacher Str.;51;57;64;76;Krombach;017.1;;;148
57223;Krähenbergstr.;3;35;6;60;Littfeld;019.1;;;148
57223;Kuhlstr.;1;21;4;16;Ferndorf;008.2;;;148
57223;Kurt-Schumacher-Weg;1;9;2;8;Buschhütten;001.1;;;148
57223;Kärntner Str.;3;41;4;26;Ferndorf;009.1;;;148
57223;Kölsbachstr.;1;1;4;14;Buschhütten;001.1;;;148
57223;Königsberger Str.;;;8;26;Buschhütten;001.1;;;148
57223;Köpfchenstr.;1;21;8;8;Kreuztal;006.1;;;148
57223;Landstr.;13;101;14;72;Fellinghausen;012.1;;;148
57223;Landstr.;;;2;12;Kreuztal;012.1;;;148
57223;Lange Wiese;;;8;40;Krombach;017.1;;;148
57223;Langenauer Str.;1;45;28;42;Buschhütten;003.1;;;148
57223;Leipziger Str.;;;8;10;Kreuztal;007.1;;;148
57223;Lessingstr.;3;11;6;8;Buschhütten;002.1;;;148
57223;Leystr.;;;6;10;Kreuztal;004.1;;;148
57223;Liesewaldstr.;45;49;40;48;Kreuztal;003.1;;;148
57223;Liesewaldstr.;51;115;50;96;Buschhütten;003.1;;;148
57223;Liesewaldstr.;1;43;6;36;Kreuztal;004.1;;;148
57223;Ligno Park;1;1;2;20;Ferndorf;009.1;;;148
57223;Lilienweg;1;9;;;Kreuztal;007.1;;;148
57223;Limbachstr.;1;23;2;28;Littfeld;018.1;;;148
57223;Lindenhof;1;1;;;Bockenbach;015.1;;;148
57223;Lindenweg;1;3;4;8;Littfeld;019.1;;;148
57223;Littfelder Ecke;1;13;2;24;Littfeld;018.1;;;148
57223;Loher Weg;1;61;2;62;Ferndorf;010.1;;;148
57223;Lohstr.;1;27;2;26;Kreuztal;008.1;;;148
57223;Luisenstr.;5;9;;;Fellinghausen;012.1;;;148
57223;Lärchenhof;1;11;2;4;Kredenbach;011.1;;;148
57223;Löhrstr.;1;15;2;2;Littfeld;018.1;;;148
57223;Magnolienweg;1;15;2;14;Ferndorf;010.1;;;148
57223;Malvenweg;3;11;2;20;Kreuztal;005.1;;;148
57223;Mandelbaumweg;1;15;2;10;Ferndorf;010.1;;;148
57223;Marburger Str.;127;173;102;158;Ferndorf;008.2;;;148
57223;Marburger Str.;181;291;160;248;Ferndorf;009.1;;;148
57223;Marburger Str.;349;413;396;412;Kredenbach;011.1;;;148
57223;Marburger Str.;1;125;8;96;Kreuztal;005.1;;;148
57223;Margeritenweg;3;5;2;2;Krombach;017.1;;;148
57223;Martin-Luther-Str.;1;5;2;4;Kreuztal;005.1;;;148
57223;Martinshardtstr.;5;23;10;14;Kredenbach;011.1;;;148
57223;Mattenbachstr.;1;29;2;16;Buschhütten;002.1;;;148
57223;Meisterstr.;1;7;2;8;Littfeld;019.1;;;148
57223;Mittelschlenke;1;11;4;10;Kreuztal;008.1;;;148
57223;Mittelstr.;3;5;2;10;Krombach;017.1;;;148
57223;Moltkestr.;3;21;2;22;Kreuztal;004.1;;;148
57223;Moltkestr.;27;29;26;52;Kreuztal;005.1;;;148
57223;Mozartstr.;1;3;;;Eichen;014.1;;;148
57223;Mühlbergstr.;17;53;12;42;Buschhütten;003.1;;;148
57223;Mühlbergstr.;1;13;2;8;Kreuztal;012.1;;;148
57223;Mühlenanger;1;11;2;2;Eichen;014.1;;;148
57223;Mühlenwaldstr.;1;5;2;4;Eichen;014.1;;;148
57223;Mühlenweg;;;4;4;Ferndorf;009.1;;;148
57223;Müsener Str.;;;2;6;Littfeld;019.1;;;148
57223;Müsener Str.;;;26;28;Littfeld;019.1;;;148
57223;Müsener Str.;;;16;20;Burgholdinghausen;019.1;;;148
57223;Müsener Str.;17;57;30;60;Burgholdinghausen;019.1;;;148
57223;Narzissenweg;1;7;2;22;Kreuztal;007.1;;;148
57223;Nauener Str.;5;47;6;38;Kreuztal;004.1;;;148
57223;Nelkenweg;;;2;12;Kreuztal;007.1;;;148
57223;Neuer Weg;5;9;2;18;Fellinghausen;013.1;;;148
57223;Nordoststr.;1;7;2;6;Ferndorf;009.1;;;148
57223;Nordoststr.;9;31;8;30;Ferndorf;010.1;;;148
57223;Nordstr.;1;21;2;32;Kredenbach;011.1;;;148
57223;Numbacher Hof;1;1;;;Junkernhees;013.2;;;148
57223;Numbachstr.;1;37;2;36;Fellinghausen;013.1;;;148
57223;Nußbaumweg;1;3;2;2;Ferndorf;010.1;;;148
57223;Obere Erzenbach;1;3;2;10;Fellinghausen;013.1;;;148
57223;Obere Mühlbergstr.;1;17;2;24;Buschhütten;003.1;;;148
57223;Oberseifen;3;35;6;34;Krombach;017.1;;;148
57223;Oberstr.;;;12;12;Kreuztal;007.1;;;148
57223;Oberstr.;1;23;2;10;Kreuztal;005.1;;;148
57223;Olper Str.;1;23;6;40;Krombach;017.1;;;148
57223;Ostheldener Str.;29;63;12;64;Osthelden;013.2;;;148
57223;Ostheldener Str.;1;9;;;Junkernhees;013.2;;;148
57223;Pappelweg;;;2;2;Littfeld;018.1;;;148
57223;Parkstr.;1;1;4;6;Buschhütten;001.1;;;148
57223;Pastor-Stein-Str.;5;5;4;18;Krombach;017.1;;;148
57223;Pfarrstr.;3;21;6;10;Kreuztal;004.1;;;148
57223;Platzwiese;1;9;2;8;Littfeld;018.1;;;148
57223;Poststr.;25;25;20;36;Krombach;017.1;;;148
57223;Potsdamer Weg;3;3;2;10;Kreuztal;004.1;;;148
57223;Prignitzer Weg;3;5;4;8;Littfeld;019.1;;;148
57223;Querstr.;1;5;2;14;Ferndorf;010.1;;;148
57223;Rahlsbach;1;5;4;6;Littfeld;019.1;;;148
57223;Rasthaus Kindelsberg;1;1;;;Littfeld;019.1;;;148
57223;Rathenower Weg;1;11;2;4;Kreuztal;004.1;;;148
57223;Ratzebuschstr.;1;69;2;70;Kreuztal;006.1;;;148
57223;Rehweg;3;7;4;6;Stendenbach;016.1;;;148
57223;Rembrandtweg;3;5;4;12;Fellinghausen;013.1;;;148
57223;Rheinsberger Weg;1;5;4;6;Kreuztal;004.1;;;148
57223;Ribbecker Weg;5;7;2;14;Kreuztal;004.1;;;148
57223;Richard-Schmidt-Str.;1;9;2;12;Eichen;016.1;;;148
57223;Richard-Wagner-Weg;1;7;4;8;Bockenbach;015.1;;;148
